COUNTRY.UN_CODE,SPECIES.ALPHA_3_CODE,AREA.CODE,MEASURE,PERIOD,VALUE,STATUS,UN_Code,Country_Name,Continent_Group_En,EcoClass_Group_En,GeoRegion_Group_En,3A_Code,Identifier,Seaweed_Name,Scientific_Name,CPC_Class_En
152,GEL,87,Q_tlw,2017,352,A,152,Chile,Americas,High-income countries,South America,GEL,2792,Gelidium seaweeds,Gelidium spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GEL,87,Q_tlw,2018,148,A,152,Chile,Americas,High-income countries,South America,GEL,2792,Gelidium seaweeds,Gelidium spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GEL,87,Q_tlw,2019,309,A,152,Chile,Americas,High-income countries,South America,GEL,2792,Gelidium seaweeds,Gelidium spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GEL,87,Q_tlw,2020,144,A,152,Chile,Americas,High-income countries,South America,GEL,2792,Gelidium seaweeds,Gelidium spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GEL,87,Q_tlw,2021,106,A,152,Chile,Americas,High-income countries,South America,GEL,2792,Gelidium seaweeds,Gelidium spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GEL,87,Q_tlw,2022,195,A,152,Chile,Americas,High-income countries,South America,GEL,2792,Gelidium seaweeds,Gelidium spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GEL,87,Q_tlw,2023,280,A,152,Chile,Americas,High-income countries,South America,GEL,2792,Gelidium seaweeds,Gelidium spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GEL,87,Q_tlw,2024,87,A,152,Chile,Americas,High-income countries,South America,GEL,2792,Gelidium seaweeds,Gelidium spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1974,6132,I,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1975,20280,I,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1976,14070,I,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1977,14000,I,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1978,12000,I,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1979,9000,I,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1980,5325,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1981,14630,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1982,7080,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1983,29741,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1984,31679,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1985,27362,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1986,23449,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1987,24854,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1988,27056,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1989,20239,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1990,46338,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1991,27706,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1992,9325,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1993,19513,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1994,28331,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1995,37376,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1996,32438,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1997,22679,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1998,26181,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,1999,23099,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2000,30118,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2001,37606,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2002,99,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2003,9,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2004,24,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2005,13,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2006,8,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2007,0,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2008,0,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2009,0,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2010,0,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2011,0,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2012,0,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2013,0,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2014,0,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2015,0,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2016,0,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GHG,87,Q_tlw,2018,0,A,152,Chile,Americas,High-income countries,South America,GHG,19407,Gigartina seaweeds NEI,Gigartinaceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1970,0,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1971,0,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1972,0,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1973,0,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1974,0,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1975,180,I,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1980,0,N,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1981,6,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1982,55,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1983,427,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1984,818,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1985,320,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1986,1176,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1987,1049,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1988,6966,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1989,8745,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1990,15169,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1991,11981,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1992,3748,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1993,4163,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1994,4572,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1995,6389,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1996,6690,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1997,11745,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1998,15453,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,1999,23458,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2000,24778,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2001,3325,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2002,5677,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2003,4986,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2004,4642,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2005,1517,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2006,1590,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2007,980,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2008,1031,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2009,2001,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2010,914,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2011,998,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2012,1400,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2013,2475,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2014,2715,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2015,2199,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2016,2125,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2017,1270,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2018,646,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2019,833,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2020,680,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2021,402,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2022,823,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2023,1377,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,KDM,87,Q_tlw,2024,899,A,152,Chile,Americas,High-income countries,South America,KDM,18446,,Chondracanthus chamissoi,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2001,22717,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2002,21301,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2003,30952,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2004,33308,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2005,42541,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2006,33331,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2007,41879,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2008,41896,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2009,29159,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2010,19725,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2011,14616,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2012,26336,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2013,40756,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2014,27068,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2015,27327,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2016,22199,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2017,20012,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2018,16688,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2019,26644,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2020,17568,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2021,14022,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2022,27109,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2023,23230,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,GJK,87,Q_tlw,2024,23780,A,152,Chile,Americas,High-income countries,South America,GJK,18402,Skottsberg's gigartina,Gigartina skottsbergii,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,MZL,87,Q_tlw,1974,0,A,152,Chile,Americas,High-income countries,South America,MZL,18448,,Mazzaella laminarioides,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,MZL,87,Q_tlw,1975,0,A,152,Chile,Americas,High-income countries,South America,MZL,18448,,Mazzaella laminarioides,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,MZL,87,Q_tlw,1976,0,A,152,Chile,Americas,High-income countries,South America,MZL,18448,,Mazzaella laminarioides,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,MZL,87,Q_tlw,1977,0,A,152,Chile,Americas,High-income countries,South America,MZL,18448,,Mazzaella laminarioides,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,MZL,87,Q_tlw,1978,0,A,152,Chile,Americas,High-income countries,South America,MZL,18448,,Mazzaella laminarioides,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,MZL,87,Q_tlw,1979,0,A,152,Chile,Americas,High-income countries,South America,MZL,18448,,Mazzaella laminarioides,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,MZL,87,Q_tlw,1980,0,A,152,Chile,Americas,High-income countries,South America,MZL,18448,,Mazzaella laminarioides,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,MZL,87,Q_tlw,1981,0,A,152,Chile,Americas,High-income countries,South America,MZL,18448,,Mazzaella laminarioides,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,MZL,87,Q_tlw,1982,0,A,152,Chile,Americas,High-income countries,South America,MZL,18448,,Mazzaella laminarioides,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,MZL,87,Q_tlw,1983,0,A,152,Chile,Americas,High-income countries,South America,MZL,18448,,Mazzaella laminarioides,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,MZL,87,Q_tlw,1984,0,A,152,Chile,Americas,High-income countries,South America,MZL,18448,,Mazzaella laminarioides,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,MZL,87,Q_tlw,1985,0,A,152,Chile,Americas,High-income countries,South America,MZL,18448,,Mazzaella laminarioides,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,MZL,87,Q_tlw,1986,0,A,152,Chile,Americas,High-income countries,South America,MZL,18448,,Mazzaella laminarioides,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
152,MZL,87,Q_tlw,1987,0,A,152,Chile,Americas,High-income countries,South America,MZL,18448,,Mazzaella laminarioides,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
